schema_name,table_name,column_name,ordinal_position,data_type,is_nullable,column_default,is_primary_key,foreign_keys
cp,leads,tags,21,ARRAY,YES,'{}'::text[],false,null
cp,leads,position,22,double precision,YES,0,false,null
cp,leads,stage_id,23,uuid,YES,null,false,"[{""target_table"":""lead_stages"",""target_column"":""id"",""target_schema"":""cp"",""constraint_name"":""leads_stage_id_fkey""}]"
cp,ledger_accounts,id,1,uuid,NO,gen_random_uuid(),true,null
cp,ledger_accounts,code,2,text,NO,null,false,null
cp,ledger_accounts,name,3,text,NO,null,false,null
cp,ledger_accounts,type,4,text,NO,null,false,null
cp,ledger_accounts,created_at,5,timestamp with time zone,NO,now(),false,null
cp,ledger_entries,id,1,uuid,NO,gen_random_uuid(),true,null
cp,ledger_entries,account_id,2,uuid,NO,null,false,"[{""target_table"":""ledger_accounts"",""target_column"":""id"",""target_schema"":""cp"",""constraint_name"":""ledger_entries_account_id_fkey""}]"
cp,ledger_entries,tenant_id,3,uuid,YES,null,false,"[{""target_table"":""tenants"",""target_column"":""id"",""target_schema"":""cp"",""constraint_name"":""ledger_entries_tenant_id_fkey""}]"
cp,ledger_entries,amount_cents,4,integer,NO,null,false,null
cp,ledger_entries,memo,5,text,YES,null,false,null
cp,ledger_entries,occurred_at,6,timestamp with time zone,NO,now(),false,null
cp,ledger_entries,created_at,7,timestamp with time zone,NO,now(),false,null
cp,modules_registry,id,1,uuid,NO,gen_random_uuid(),true,null
cp,modules_registry,code,2,text,NO,null,false,null
cp,modules_registry,name,3,text,NO,null,false,null
cp,modules_registry,is_core,4,boolean,NO,false,false,null
cp,modules_registry,is_active,5,boolean,NO,true,false,null
cp,modules_registry,metadata,6,jsonb,YES,'{}'::jsonb,false,null
cp,notes,id,1,uuid,NO,gen_random_uuid(),true,null
cp,notes,tenant_id,2,uuid,YES,null,false,"[{""target_table"":""tenants"",""target_column"":""id"",""target_schema"":""cp"",""constraint_name"":""notes_tenant_id_fkey""}]"
cp,notes,entity_type,3,text,NO,null,false,null
cp,notes,entity_id,4,uuid,NO,null,false,null
cp,notes,content,5,text,NO,null,false,null
cp,notes,created_by,6,uuid,NO,null,false,null
cp,notes,created_at,7,timestamp with time zone,NO,now(),false,null
cp,payments,id,1,uuid,NO,gen_random_uuid(),true,null
cp,payments,billing_event_id,2,uuid,NO,null,false,"[{""target_table"":""billing_events"",""target_column"":""id"",""target_schema"":""cp"",""constraint_name"":""payments_billing_event_fkey""},{""target_table"":""billing_events"",""target_column"":""id"",""target_schema"":""cp"",""constraint_name"":""payments_billing_event_id_fkey""}]"
cp,payments,provider,3,text,NO,null,false,null
cp,payments,provider_ref,4,text,YES,null,false,null
cp,payments,amount_cents,5,integer,NO,null,false,null
cp,payments,currency,6,text,NO,'BRL'::text,false,null
cp,payments,status,7,text,NO,null,false,null
cp,payments,payload,8,jsonb,NO,'{}'::jsonb,false,null
cp,payments,created_at,9,timestamp with time zone,NO,now(),false,null
cp,plan_features,id,1,uuid,NO,gen_random_uuid(),true,null
cp,plan_features,plan_id,2,uuid,NO,null,false,"[{""target_table"":""plans"",""target_column"":""id"",""target_schema"":""cp"",""constraint_name"":""plan_features_plan_fkey""},{""target_table"":""plans"",""target_column"":""id"",""target_schema"":""cp"",""constraint_name"":""plan_features_plan_id_fkey""}]"
cp,plan_features,key,3,text,NO,null,false,null
cp,plan_features,value,4,text,NO,null,false,null
cp,plans,id,1,uuid,NO,gen_random_uuid(),true,null
cp,plans,code,2,text,NO,null,false,null
cp,plans,name,3,text,NO,null,false,null
cp,plans,price_cents,4,integer,NO,0,false,null
cp,plans,currency,5,text,NO,'BRL'::text,false,null
cp,plans,is_active,6,boolean,NO,true,false,null
cp,plans,sort_order,7,integer,NO,100,false,null
cp,plans,metadata,8,jsonb,YES,'{}'::jsonb,false,null
cp,produtos,id,1,uuid,NO,gen_random_uuid(),true,null
cp,produtos,codigo,2,character varying,NO,null,false,null
cp,produtos,nome,3,character varying,NO,null,false,null
cp,produtos,descricao,4,text,YES,null,false,null
cp,produtos,tipo_produto,5,character varying,NO,null,false,null
cp,produtos,categoria,6,character varying,YES,null,false,null
cp,produtos,preco_base,7,numeric,NO,null,false,null
cp,produtos,moeda,8,character varying,YES,'BRL'::character varying,false,null
cp,produtos,intervalo_cobranca,9,character varying,NO,null,false,null
cp,produtos,limites,10,jsonb,YES,'{}'::jsonb,false,null
cp,produtos,recursos,11,jsonb,YES,'{}'::jsonb,false,null
cp,produtos,pre_requisitos,12,ARRAY,YES,'{}'::uuid[],false,null
cp,produtos,is_publico,13,boolean,YES,true,false,null
cp,produtos,is_ativo,14,boolean,YES,true,false,null
cp,produtos,ordem,15,integer,YES,0,false,null
cp,produtos,metadata,16,jsonb,YES,'{}'::jsonb,false,null
cp,produtos,created_at,17,timestamp with time zone,YES,now(),false,null
cp,produtos,updated_at,18,timestamp with time zone,YES,now(),false,null
cp,produtos_precos,id,1,uuid,NO,gen_random_uuid(),true,null
cp,produtos_precos,produto_id,2,uuid,NO,null,false,"[{""target_table"":""produtos"",""target_column"":""id"",""target_schema"":""cp"",""constraint_name"":""produtos_precos_produto_id_fkey""}]"
cp,produtos_precos,preco,3,numeric,NO,null,false,null
cp,produtos_precos,moeda,4,character varying,NO,'BRL'::character varying,false,null
cp,produtos_precos,vigencia_inicio,5,timestamp with time zone,NO,null,false,null
cp,produtos_precos,vigencia_fim,6,timestamp with time zone,YES,null,false,null
cp,produtos_precos,created_at,7,timestamp with time zone,YES,now(),false,null
cp,settings,key,1,text,NO,null,true,null
cp,settings,value,2,jsonb,NO,null,false,null
cp,settings,created_at,3,timestamp with time zone,YES,now(),false,null
cp,settings,updated_at,4,timestamp with time zone,YES,now(),false,null
cp,stripe_webhook_logs,id,1,uuid,NO,gen_random_uuid(),true,null
cp,stripe_webhook_logs,event_type,2,text,NO,null,false,null
cp,stripe_webhook_logs,status,3,text,NO,null,false,null
cp,stripe_webhook_logs,payload,4,jsonb,NO,null,false,null
cp,stripe_webhook_logs,error,5,text,YES,null,false,null
cp,stripe_webhook_logs,created_at,6,timestamp with time zone,YES,now(),false,null
cp,stripe_webhook_logs,metadata,7,jsonb,YES,'{}'::jsonb,false,null
cp,subscription_addon_items,id,1,uuid,NO,gen_random_uuid(),true,null
cp,subscription_addon_items,subscription_id,2,uuid,YES,null,false,"[{""target_table"":""subscriptions"",""target_column"":""id"",""target_schema"":""cp"",""constraint_name"":""subscription_addon_items_subscription_id_fkey""}]"
cp,subscription_addon_items,addon_id,3,uuid,YES,null,false,"[{""target_table"":""subscription_addons"",""target_column"":""id"",""target_schema"":""cp"",""constraint_name"":""subscription_addon_items_addon_id_fkey""}]"
cp,subscription_addon_items,quantity,4,integer,YES,1,false,null
cp,subscription_addon_items,unit_price,5,numeric,NO,null,false,null
cp,subscription_addon_items,total_price,6,numeric,NO,null,false,null
cp,subscription_addon_items,started_at,7,timestamp with time zone,NO,now(),false,null
cp,subscription_addon_items,ends_at,8,timestamp with time zone,YES,null,false,null
cp,subscription_addon_items,metadata,9,jsonb,YES,'{}'::jsonb,false,null
cp,subscription_addon_items,created_at,10,timestamp with time zone,NO,now(),false,null
cp,subscription_addon_items,updated_at,11,timestamp with time zone,NO,now(),false,null
cp,subscription_addons,id,1,uuid,NO,gen_random_uuid(),true,null
cp,subscription_addons,name,2,text,NO,null,false,null
cp,subscription_addons,description,3,text,YES,null,false,null
cp,subscription_addons,type,4,text,NO,null,false,null
cp,subscription_addons,price,5,numeric,NO,null,false,null
cp,subscription_addons,billing_cycle,6,USER-DEFINED,NO,'monthly'::billing_cycle,false,null
cp,subscription_addons,is_public,7,boolean,YES,true,false,null
cp,subscription_addons,metadata,8,jsonb,YES,'{}'::jsonb,false,null
cp,subscription_addons,created_at,9,timestamp with time zone,NO,now(),false,null
cp,subscription_addons,updated_at,10,timestamp with time zone,NO,now(),false,null
cp,subscription_plans,id,1,uuid,NO,gen_random_uuid(),true,null
cp,subscription_plans,name,2,text,NO,null,false,null
cp,subscription_plans,slug,3,text,NO,null,false,null
cp,subscription_plans,description,4,text,YES,null,false,null
cp,subscription_plans,is_public,5,boolean,YES,true,false,null
cp,subscription_plans,is_custom,6,boolean,YES,false,false,null
cp,subscription_plans,sort_order,7,integer,YES,0,false,null
cp,subscription_plans,monthly_price,8,numeric,YES,null,false,null
cp,subscription_plans,quarterly_price,9,numeric,YES,null,false,null
cp,subscription_plans,yearly_price,10,numeric,YES,null,false,null
cp,subscription_plans,setup_fee,11,numeric,YES,0,false,null
cp,subscription_plans,trial_days,12,integer,YES,0,false,null
cp,subscription_plans,features,13,jsonb,NO,"'{""users"": 5, ""api_access"": false, ""storage_gb"": 10, ""white_label"": false, ""custom_domain"": false, ""priority_support"": false, ""api_requests_per_day"": 1000}'::jsonb",false,null
cp,subscription_plans,modules,14,jsonb,NO,"'{""crm"": false, ""core"": true, ""visa"": false, ""billing"": false, ""support"": false}'::jsonb",false,null
cp,subscription_plans,metadata,15,jsonb,YES,'{}'::jsonb,false,null
cp,subscription_plans,created_at,16,timestamp with time zone,NO,now(),false,null
cp,subscription_plans,updated_at,17,timestamp with time zone,NO,now(),false,null
cp,subscriptions,id,1,uuid,NO,gen_random_uuid(),true,null
cp,subscriptions,tenant_id,2,uuid,NO,null,false,"[{""target_table"":""tenants"",""target_column"":""id"",""target_schema"":""cp"",""constraint_name"":""subscriptions_tenant_id_fkey""}]"
cp,subscriptions,plan_id,3,uuid,NO,null,false,"[{""target_table"":""plans"",""target_column"":""id"",""target_schema"":""cp"",""constraint_name"":""subscriptions_plan_id_fkey""}]"
cp,subscriptions,status,4,text,NO,'active'::text,false,null
cp,subscriptions,current_period_start,5,timestamp with time zone,YES,null,false,null
cp,subscriptions,current_period_end,6,timestamp with time zone,YES,null,false,null
cp,subscriptions,stripe_subscription_id,7,text,YES,null,false,null
cp,subscriptions,created_at,8,timestamp with time zone,NO,now(),false,null
cp,support_events,id,1,uuid,NO,gen_random_uuid(),true,null
cp,support_events,tenant_id,2,uuid,NO,null,false,"[{""target_table"":""tenants"",""target_column"":""id"",""target_schema"":""cp"",""constraint_name"":""support_events_tenant_id_fkey""}]"
cp,support_events,ticket_id,3,uuid,NO,null,false,"[{""target_table"":""support_tickets"",""target_column"":""id"",""target_schema"":""cp"",""constraint_name"":""support_events_ticket_id_fkey""}]"
cp,support_events,type,4,text,NO,null,false,null
cp,support_events,actor_id,5,uuid,YES,null,false,"[{""target_table"":""users"",""target_column"":""id"",""target_schema"":""auth"",""constraint_name"":""support_events_actor_id_fkey""}]"
cp,support_events,metadata,6,jsonb,NO,'{}'::jsonb,false,null
cp,support_events,created_at,7,timestamp with time zone,NO,now(),false,null
cp,support_messages,id,1,uuid,NO,gen_random_uuid(),true,null
cp,support_messages,tenant_id,2,uuid,NO,null,false,"[{""target_table"":""tenants"",""target_column"":""id"",""target_schema"":""cp"",""constraint_name"":""support_messages_tenant_id_fkey""}]"
cp,support_messages,ticket_id,3,uuid,NO,null,false,"[{""target_table"":""support_tickets"",""target_column"":""id"",""target_schema"":""cp"",""constraint_name"":""support_messages_ticket_id_fkey""}]"
cp,support_messages,sender_id,4,uuid,YES,null,false,"[{""target_table"":""users"",""target_column"":""id"",""target_schema"":""auth"",""constraint_name"":""support_messages_sender_id_fkey""}]"
cp,support_messages,sender_role,5,text,YES,null,false,null
cp,support_messages,body,6,text,NO,null,false,null
cp,support_messages,attachments,7,jsonb,NO,'[]'::jsonb,false,null
cp,support_messages,internal,8,boolean,NO,false,false,null
cp,support_messages,created_at,9,timestamp with time zone,NO,now(),false,null
cp,support_sla,ticket_id,1,uuid,NO,null,true,"[{""target_table"":""support_tickets"",""target_column"":""id"",""target_schema"":""cp"",""constraint_name"":""support_sla_ticket_id_fkey""}]"
cp,support_sla,tenant_id,2,uuid,NO,null,false,null
cp,support_sla,policy,3,text,YES,null,false,null
cp,support_sla,target_at,4,timestamp with time zone,YES,null,false,null
cp,support_sla,breached_at,5,timestamp with time zone,YES,null,false,null
cp,support_sla,resolved_at,6,timestamp with time zone,YES,null,false,null
cp,support_sla,created_at,7,timestamp with time zone,NO,now(),false,null
cp,support_tickets,id,1,uuid,NO,gen_random_uuid(),true,null
cp,support_tickets,tenant_id,2,uuid,NO,null,false,"[{""target_table"":""tenants"",""target_column"":""id"",""target_schema"":""cp"",""constraint_name"":""support_tickets_tenant_id_fkey""}]"
cp,support_tickets,subject,3,text,NO,null,false,null
cp,support_tickets,summary,4,text,YES,null,false,null
cp,support_tickets,status,5,text,NO,'open'::text,false,null
cp,support_tickets,priority,6,text,NO,'normal'::text,false,null
cp,support_tickets,channel,7,text,YES,null,false,null
cp,support_tickets,requester_id,8,uuid,YES,null,false,"[{""target_table"":""users"",""target_column"":""id"",""target_schema"":""auth"",""constraint_name"":""support_tickets_requester_id_fkey""}]"
cp,support_tickets,requester_email,9,text,YES,null,false,null
cp,support_tickets,assigned_to,10,uuid,YES,null,false,"[{""target_table"":""users"",""target_column"":""id"",""target_schema"":""auth"",""constraint_name"":""support_tickets_assigned_to_fkey""}]"
cp,support_tickets,tags,11,ARRAY,NO,'{}'::text[],false,null
cp,support_tickets,first_response_at,12,timestamp with time zone,YES,null,false,null
cp,support_tickets,last_message_at,13,timestamp with time zone,YES,null,false,null
cp,support_tickets,closed_at,14,timestamp with time zone,YES,null,false,null
cp,support_tickets,created_at,15,timestamp with time zone,NO,now(),false,null
cp,support_tickets,updated_at,16,timestamp with time zone,NO,now(),false,null
cp,system_events,id,1,bigint,NO,nextval('cp.system_events_id_seq'::regclass),true,null
cp,system_events,actor_user_id,2,uuid,YES,null,false,null
cp,system_events,tenant_id,3,uuid,YES,null,false,"[{""target_table"":""tenants"",""target_column"":""id"",""target_schema"":""cp"",""constraint_name"":""system_events_tenant_fkey""}]"
cp,system_events,type,4,text,NO,null,false,null
cp,system_events,message,5,text,YES,null,false,null
cp,system_events,data,6,jsonb,YES,'{}'::jsonb,false,null
cp,system_events,created_at,7,timestamp with time zone,NO,now(),false,null
cp,tasks,id,1,uuid,NO,gen_random_uuid(),true,null
cp,tasks,tenant_id,2,uuid,YES,null,false,"[{""target_table"":""tenants"",""target_column"":""id"",""target_schema"":""cp"",""constraint_name"":""tasks_tenant_id_fkey""}]"
cp,tasks,title,3,text,NO,null,false,null
cp,tasks,status,4,text,YES,'aberta'::text,false,null
cp,tasks,due_date,5,date,YES,null,false,null
cp,tasks,assigned_to,6,uuid,YES,null,false,null
cp,tasks,entity_type,7,text,YES,null,false,null
cp,tasks,entity_id,8,uuid,YES,null,false,null
cp,tasks,created_at,9,timestamp with time zone,NO,now(),false,null
cp,tasks,updated_at,10,timestamp with time zone,NO,now(),false,null
cp,tenant_modules,tenant_id,1,uuid,NO,null,true,"[{""target_table"":""tenants"",""target_column"":""id"",""target_schema"":""cp"",""constraint_name"":""tenant_modules_tenant_fkey""},{""target_table"":""tenants"",""target_column"":""id"",""target_schema"":""cp"",""constraint_name"":""tenant_modules_tenant_id_fkey""}]"
cp,tenant_modules,module_id,2,uuid,NO,null,true,"[{""target_table"":""modules_registry"",""target_column"":""id"",""target_schema"":""cp"",""constraint_name"":""tenant_modules_module_fkey""},{""target_table"":""modules_registry"",""target_column"":""id"",""target_schema"":""cp"",""constraint_name"":""tenant_modules_module_id_fkey""}]"
